"data_file","data_filename","candidate_script","match_type","exact_filename_match","stem_match","matched_line_numbers","context"
"__ShinyApp/data/evom1_traits_long.csv","evom1_traits_long.csv","__ShinyApp/build_data.R","likely writer",TRUE,TRUE,"5;38;107","4: # repo files. data/ holds only: | 5: #   * evom1_traits_long.csv  (DERIVED: melted from ____EvoM1_TraitTable/*.xlsx) | 6: #   * source_manifest.csv    (DERIVED: source-table catalogue + citations) || 37:  | 38: # ---- 2. melt the EvoM1 trait tables -> evom1_traits_long.csv ----------------- | 39: TT <- file.path(repo, ""____EvoM1_TraitTable"") || 106: traits <- unique(do.call(rbind, trait_rows)) | 107: write.csv(traits, file.path(out, ""evom1_traits_long.csv""), | 108:           row.names = FALSE, fileEncoding = ""UTF-8"")"
"__merging_fossil_brain_glucose/fossil_brain_glucose_long.csv","fossil_brain_glucose_long.csv","__merging_fossil_brain_glucose/fossil_brain_glucose_compiled.R","likely writer",TRUE,TRUE,"113","112:  | 113: write.csv(long_filt, file.path(here,""fossil_brain_glucose_long.csv""), row.names=FALSE) | 114: write.csv(long_all[, setdiff(names(long_all),""filtered"")],"
"__merging_fossil_brain_glucose/fossil_brain_glucose_unfiltered.csv","fossil_brain_glucose_unfiltered.csv","__merging_fossil_brain_glucose/fossil_brain_glucose_compiled.R","likely writer",TRUE,TRUE,"115","114: write.csv(long_all[, setdiff(names(long_all),""filtered"")], | 115:           file.path(here,""fossil_brain_glucose_unfiltered.csv""), row.names=FALSE) | 116: "
"__merging_fossil_brain_glucose/fossil_brain_glucose_wide.csv","fossil_brain_glucose_wide.csv","__merging_fossil_brain_glucose/fossil_brain_glucose_compiled.R","likely writer",TRUE,TRUE,"139","138: wide <- wide[order(-wide$consensus_ratio_MH), ] | 139: write.csv(wide, file.path(here,""fossil_brain_glucose_wide.csv""), row.names=FALSE) | 140: "
"__merging_gyrification/gyrification_long.csv","gyrification_long.csv","__merging_gyrification/gyrification_compiled.R","likely writer",TRUE,TRUE,"18;69","17: ## | 18: ## Outputs: gyrification_long.csv, gyrification_wide.csv, gyrification_source_species_ids.csv | 19: suppressWarnings(suppressMessages(library(tidyverse))) || 68: long <- bind_rows(long) | 69: readr::write_csv(long, ""gyrification_long.csv"") | 70: readr::write_csv(long |> transmute(source, Species, GI), ""gyrification_source_species_ids.csv"")"
"__merging_gyrification/gyrification_source_species_ids.csv","gyrification_source_species_ids.csv","__merging_gyrification/gyrification_compiled.R","likely writer",TRUE,TRUE,"18;70","17: ## | 18: ## Outputs: gyrification_long.csv, gyrification_wide.csv, gyrification_source_species_ids.csv | 19: suppressWarnings(suppressMessages(library(tidyverse))) || 69: readr::write_csv(long, ""gyrification_long.csv"") | 70: readr::write_csv(long |> transmute(source, Species, GI), ""gyrification_source_species_ids.csv"") | 71: "
"__merging_gyrification/gyrification_wide.csv","gyrification_wide.csv","__merging_gyrification/gyrification_compiled.R","likely writer",TRUE,TRUE,"18;98","17: ## | 18: ## Outputs: gyrification_long.csv, gyrification_wide.csv, gyrification_source_species_ids.csv | 19: suppressWarnings(suppressMessages(library(tidyverse))) || 97:             n_teams, citation_dependency, GI_abs_diff) | 98: readr::write_csv(wide, ""gyrification_wide.csv"") | 99: message(""gyrification: "", nrow(long), "" long rows, "", nrow(wide), "" species ("","
"JardimMesseder_etal_2017/JardimMesseder_etal_2017_Table1_snapshot.csv","JardimMesseder_etal_2017_Table1_snapshot.csv","JardimMesseder_etal_2017/JardimMesseder_etal_2017_Table1.R","likely writer",TRUE,TRUE,"48","47: # Save snapshot to a CSV file  | 48: write.csv(tabledirectxl, file = ""JardimMesseder_etal_2017_Table1_snapshot.csv"", row.names = FALSE) | 49: "
"JardimMesseder_etal_2017/JardimMesseder_etal_2017_Table1.csv","JardimMesseder_etal_2017_Table1.csv","JardimMesseder_etal_2017/JardimMesseder_etal_2017_Table1.R","likely writer",FALSE,TRUE,"48","47: # Save snapshot to a CSV file  | 48: write.csv(tabledirectxl, file = ""JardimMesseder_etal_2017_Table1_snapshot.csv"", row.names = FALSE) | 49: "
"Kaufman__2004/Kaufman__2004_TableA1.csv","Kaufman__2004_TableA1.csv","Kaufman__2004/comparison/Kaufman__2004_TableA15_compare_to_manual.R","likely writer",FALSE,TRUE,"1;4;5;16;17;42;85;87","1: # Kaufman__2004_TableA15_compare_to_manual.R | 2: # || 3: # Checking (QA), analogous to the other papers' comparison/ scripts. Audits the | 4: # Claude-derived Table A15 build (../Kaufman__2004_TableA15.csv, produced by | 5: # ../Kaufman__2004_TableA15.R from the frozen snapshot) against the manually || 4: # Claude-derived Table A15 build (../Kaufman__2004_TableA15.csv, produced by | 5: # ../Kaufman__2004_TableA15.R from the frozen snapshot) against the manually | 6: # compiled tables Alexandra added to this folder. Nothing is merged across papers. || 15: # Outputs (into this comparison/ folder): | 16: #   Kaufman__2004_TableA15_comparison_report.csv       every built vs manual cell | 17: #   Kaufman__2004_TableA15_comparison_mismatches.csv   only mismatches / one-sided cells || 16: #   Kaufman__2004_TableA15_comparison_report.csv       every built vs manual cell | 17: #   Kaufman__2004_TableA15_comparison_mismatches.csv   only mismatches / one-sided cells | 18:  || 41: ## ---- BUILT table (the thing under test) ---- | 42: built <- read_csv(""../Kaufman__2004_TableA15.csv"", show_col_types = FALSE, | 43:                   col_types = cols(.default = col_character())) %>% || 84:  | 85: write_csv(report, ""Kaufman__2004_TableA15_comparison_report.csv"") | 86: write_csv(filter(report, !status %in% c(""match"", ""both_absent"")), || 86: write_csv(filter(report, !status %in% c(""match"", ""both_absent"")), | 87:           ""Kaufman__2004_TableA15_comparison_mismatches.csv"") | 88: "
"Kaufman__2004/comparison/Kaufman__2004_TableA15_comparison_mismatches.csv","Kaufman__2004_TableA15_comparison_mismatches.csv","Kaufman__2004/comparison/Kaufman__2004_TableA15_compare_to_manual.R","likely writer",TRUE,TRUE,"17;87","16: #   Kaufman__2004_TableA15_comparison_report.csv       every built vs manual cell | 17: #   Kaufman__2004_TableA15_comparison_mismatches.csv   only mismatches / one-sided cells | 18:  || 86: write_csv(filter(report, !status %in% c(""match"", ""both_absent"")), | 87:           ""Kaufman__2004_TableA15_comparison_mismatches.csv"") | 88: "
"Kaufman__2004/comparison/Kaufman__2004_TableA15_comparison_report.csv","Kaufman__2004_TableA15_comparison_report.csv","Kaufman__2004/comparison/Kaufman__2004_TableA15_compare_to_manual.R","likely writer",TRUE,TRUE,"16;85","15: # Outputs (into this comparison/ folder): | 16: #   Kaufman__2004_TableA15_comparison_report.csv       every built vs manual cell | 17: #   Kaufman__2004_TableA15_comparison_mismatches.csv   only mismatches / one-sided cells || 84:  | 85: write_csv(report, ""Kaufman__2004_TableA15_comparison_report.csv"") | 86: write_csv(filter(report, !status %in% c(""match"", ""both_absent"")),"
"Kaufman__2004/Kaufman__2004_TableA15.csv","Kaufman__2004_TableA15.csv","Kaufman__2004/comparison/Kaufman__2004_TableA15_compare_to_manual.R","likely writer",TRUE,TRUE,"1;4;5;16;17;42;85;87","1: # Kaufman__2004_TableA15_compare_to_manual.R | 2: # || 3: # Checking (QA), analogous to the other papers' comparison/ scripts. Audits the | 4: # Claude-derived Table A15 build (../Kaufman__2004_TableA15.csv, produced by | 5: # ../Kaufman__2004_TableA15.R from the frozen snapshot) against the manually || 4: # Claude-derived Table A15 build (../Kaufman__2004_TableA15.csv, produced by | 5: # ../Kaufman__2004_TableA15.R from the frozen snapshot) against the manually | 6: # compiled tables Alexandra added to this folder. Nothing is merged across papers. || 15: # Outputs (into this comparison/ folder): | 16: #   Kaufman__2004_TableA15_comparison_report.csv       every built vs manual cell | 17: #   Kaufman__2004_TableA15_comparison_mismatches.csv   only mismatches / one-sided cells || 16: #   Kaufman__2004_TableA15_comparison_report.csv       every built vs manual cell | 17: #   Kaufman__2004_TableA15_comparison_mismatches.csv   only mismatches / one-sided cells | 18:  || 41: ## ---- BUILT table (the thing under test) ---- | 42: built <- read_csv(""../Kaufman__2004_TableA15.csv"", show_col_types = FALSE, | 43:                   col_types = cols(.default = col_character())) %>% || 84:  | 85: write_csv(report, ""Kaufman__2004_TableA15_comparison_report.csv"") | 86: write_csv(filter(report, !status %in% c(""match"", ""both_absent"")), || 86: write_csv(filter(report, !status %in% c(""match"", ""both_absent"")), | 87:           ""Kaufman__2004_TableA15_comparison_mismatches.csv"") | 88: "
"Kochiyama_etal_2018/Kochiyama_etal_2018_relative_volumes_reconciled.csv","Kochiyama_etal_2018_relative_volumes_reconciled.csv","Kochiyama_etal_2018/Kochiyama_etal_2018_reconcile_relative_volumes.R","likely writer",TRUE,TRUE,"68","67: } | 68: write.csv(out, ""Kochiyama_etal_2018_relative_volumes_reconciled.csv"", row.names = FALSE) | 69: sig <- out[out$significant, ]"
"Kverkova_etal_2018/Kverkova_etal_2018_TableS5_snapshot.csv","Kverkova_etal_2018_TableS5_snapshot.csv","Kverkova_etal_2018/Kverkova_etal_2018_TableS5.R","likely writer",TRUE,TRUE,"42","41: # Save the data frame to a ""primary or equivalent"" to a CSV file | 42: write.csv(tables5[[5]], file = ""Kverkova_etal_2018_TableS5_snapshot.csv"", row.names = FALSE) | 43: "
"Kverkova_etal_2018/Kverkova_etal_2018_TableS5.csv","Kverkova_etal_2018_TableS5.csv","Kverkova_etal_2018/Kverkova_etal_2018_TableS5.R","likely writer",FALSE,TRUE,"42","41: # Save the data frame to a ""primary or equivalent"" to a CSV file | 42: write.csv(tables5[[5]], file = ""Kverkova_etal_2018_TableS5_snapshot.csv"", row.names = FALSE) | 43: "
"_checks/orphan_R_scripts_no_csv_tsv_association.csv","orphan_R_scripts_no_csv_tsv_association.csv","_tools/find_orphan_R_scripts.R","likely writer",TRUE,TRUE,"221;232","220: write.csv(script_data_associations, file.path(checks_dir, ""r_script_data_file_associations.csv""), row.names = FALSE) | 221: write.csv(orphan_scripts, file.path(checks_dir, ""orphan_R_scripts_no_csv_tsv_association.csv""), row.names = FALSE) | 222: write.csv(very_orphan_scripts, file.path(checks_dir, ""orphan_R_scripts_no_data_io_signals.csv""), row.names = FALSE) || 231: cat(""  r_script_data_file_associations.csv\n"") | 232: cat(""  orphan_R_scripts_no_csv_tsv_association.csv\n"") | 233: cat(""  orphan_R_scripts_no_data_io_signals.csv\n"")"
"_checks/orphan_R_scripts_no_data_io_signals.csv","orphan_R_scripts_no_data_io_signals.csv","_tools/find_orphan_R_scripts.R","likely writer",TRUE,TRUE,"222;233","221: write.csv(orphan_scripts, file.path(checks_dir, ""orphan_R_scripts_no_csv_tsv_association.csv""), row.names = FALSE) | 222: write.csv(very_orphan_scripts, file.path(checks_dir, ""orphan_R_scripts_no_data_io_signals.csv""), row.names = FALSE) | 223:  || 232: cat(""  orphan_R_scripts_no_csv_tsv_association.csv\n"") | 233: cat(""  orphan_R_scripts_no_data_io_signals.csv\n"")"
"_checks/r_script_data_file_associations.csv","r_script_data_file_associations.csv","_tools/find_orphan_R_scripts.R","likely writer",TRUE,TRUE,"220;231","219: ## ----------------------------------------------------------------------------- | 220: write.csv(script_data_associations, file.path(checks_dir, ""r_script_data_file_associations.csv""), row.names = FALSE) | 221: write.csv(orphan_scripts, file.path(checks_dir, ""orphan_R_scripts_no_csv_tsv_association.csv""), row.names = FALSE) || 230: cat(""\nWrote:\n"") | 231: cat(""  r_script_data_file_associations.csv\n"") | 232: cat(""  orphan_R_scripts_no_csv_tsv_association.csv\n"")"
"_checks/script_failures_only.csv","script_failures_only.csv","run_all_scripts_v2.R","likely writer",TRUE,TRUE,"96;107","95:     failed, | 96:     file.path(checks_dir, ""script_failures_only.csv""), | 97:     row.names = FALSE || 106:   cat(""\nFailure log written to:\n"") | 107:   cat(file.path(checks_dir, ""script_failures_only.csv""), ""\n"") | 108:   "
"Semendeferi_etal_2002/Semendeferi_etal_2002_Table1.csv","Semendeferi_etal_2002_Table1.csv","Semendeferi_etal_2002/Semendeferi_etal_2002_Table1.R","likely writer",TRUE,TRUE,"27;42","26: options(scipen = 999) | 27: raw <- read.csv(""Semendeferi_etal_2002_Table1_snapshot.csv"", check.names = FALSE, stringsAsFactors = FALSE) | 28: binom <- c(Human=""Homo sapiens"", Chimpanzee=""Pan troglodytes"", Bonobo=""Pan paniscus"", || 41:                     source = ""Semendeferi_etal_2002"", stringsAsFactors = FALSE) | 42: write.csv(clean, ""Semendeferi_etal_2002_Table1.csv"", row.names = FALSE)"
"__flow_comparison/Seymour_Boyer_flow_combined.csv","Seymour_Boyer_flow_combined.csv","__flow_comparison/Seymour_Boyer_flow_combined.R","likely writer",TRUE,TRUE,"1;19;107","1: # Seymour_Boyer_flow_combined.R | 2: # || 18: # Outputs (this folder) | 19: #   Seymour_Boyer_flow_combined.csv       union, 96 species | 20: #   Seymour_Boyer_QICA_crosscheck.csv     the 17 overlap species || 106:  | 107: write_csv(combined, file.path(.here, ""Seymour_Boyer_flow_combined.csv"")) | 108: "
"__flow_comparison/Seymour_Boyer_QICA_crosscheck.csv","Seymour_Boyer_QICA_crosscheck.csv","__flow_comparison/Seymour_Boyer_flow_combined.R","likely writer",TRUE,TRUE,"20;117","19: #   Seymour_Boyer_flow_combined.csv       union, 96 species | 20: #   Seymour_Boyer_QICA_crosscheck.csv     the 17 overlap species | 21: # || 116:             Sey_QICA_vs_Boy_QTOT_ratio = round(Sey_QICA_mLs / Boy_QTOT_mLs, 3)) | 117: write_csv(crosscheck, file.path(.here, ""Seymour_Boyer_QICA_crosscheck.csv"")) | 118: "
"Sherwood_etal_2004_I/Sherwood_etal_2004_I_Table4_snapshot.csv","Sherwood_etal_2004_I_Table4_snapshot.csv","Sherwood_etal_2004_I/Sherwood_etal_2004_I.R","likely writer",TRUE,TRUE,"39","38: write_csv(read_excel(xls, sheet = ""publishedTable4"", col_names = FALSE), | 39:           file.path(folder, ""Sherwood_etal_2004_I_Table4_snapshot.csv"")) | 40: write_csv(read_excel(xls, sheet = ""publishedTable5"", col_names = FALSE),"
"Sherwood_etal_2004_I/Sherwood_etal_2004_I_Table4.csv","Sherwood_etal_2004_I_Table4.csv","Sherwood_etal_2004_I/Sherwood_etal_2004_I.R","likely writer",TRUE,TRUE,"39;46","38: write_csv(read_excel(xls, sheet = ""publishedTable4"", col_names = FALSE), | 39:           file.path(folder, ""Sherwood_etal_2004_I_Table4_snapshot.csv"")) | 40: write_csv(read_excel(xls, sheet = ""publishedTable5"", col_names = FALSE), || 45: t5 <- read_excel(xls, sheet = ""reformattedTable5"") %>% mutate(source = ""Sherwood_etal_2004_I"") | 46: write_csv(t4, file.path(folder, ""Sherwood_etal_2004_I_Table4.csv"")) | 47: write_csv(t5, file.path(folder, ""Sherwood_etal_2004_I_Table5.csv""))"
"Sherwood_etal_2004_I/Sherwood_etal_2004_I_Table5_snapshot.csv","Sherwood_etal_2004_I_Table5_snapshot.csv","Sherwood_etal_2004_I/Sherwood_etal_2004_I.R","likely writer",TRUE,TRUE,"41","40: write_csv(read_excel(xls, sheet = ""publishedTable5"", col_names = FALSE), | 41:           file.path(folder, ""Sherwood_etal_2004_I_Table5_snapshot.csv"")) | 42: "
"Sherwood_etal_2004_I/Sherwood_etal_2004_I_Table5.csv","Sherwood_etal_2004_I_Table5.csv","Sherwood_etal_2004_I/Sherwood_etal_2004_I.R","likely writer",TRUE,TRUE,"41;47","40: write_csv(read_excel(xls, sheet = ""publishedTable5"", col_names = FALSE), | 41:           file.path(folder, ""Sherwood_etal_2004_I_Table5_snapshot.csv"")) | 42:  || 46: write_csv(t4, file.path(folder, ""Sherwood_etal_2004_I_Table4.csv"")) | 47: write_csv(t5, file.path(folder, ""Sherwood_etal_2004_I_Table5.csv"")) | 48: "
"Sherwood_etal_2005/Sherwood_etal_2005_Table1.csv","Sherwood_etal_2005_Table1.csv","Sherwood_etal_2005/Sherwood_etal_2005_Table1.R","likely writer",TRUE,TRUE,"33;51;55","32:  | 33: snap <- read.csv(file.path(folder, ""Sherwood_etal_2005_Table1_snapshot.csv""), | 34:                  stringsAsFactors = FALSE, check.names = FALSE) || 50:  | 51: write_csv(clean, file.path(folder, ""Sherwood_etal_2005_Table1.csv"")) | 52: message(""Sherwood 2005 Table 1: "", nrow(clean), "" species written."") || 54: ## ---- TSV for the merge: look up the DOI/PMID code from __ReadMe.xlsx (don't hardcode) ---- | 55: item_name    <- ""Sherwood_etal_2005_Table1"" | 56: tsv_dir      <- file.path(base, ""__Public/comparative-data/"")"
"__merging_sleep/sleep_long.csv","sleep_long.csv","__merging_sleep/sleep_compiled.R","likely writer",TRUE,TRUE,"23;93","22: ## | 23: ## Outputs: sleep_long.csv, sleep_wide.csv, sleep_source_species_ids.csv | 24: suppressWarnings(suppressMessages(library(tidyverse))) || 92: long <- bind_rows(long) | 93: readr::write_csv(long, ""sleep_long.csv"") | 94: "
"__merging_sleep/sleep_source_species_ids.csv","sleep_source_species_ids.csv","__merging_sleep/sleep_compiled.R","likely writer",TRUE,TRUE,"23;97","22: ## | 23: ## Outputs: sleep_long.csv, sleep_wide.csv, sleep_source_species_ids.csv | 24: suppressWarnings(suppressMessages(library(tidyverse))) || 96:   long |> transmute(source, Species, Species_printed, Standardized_Term, Value, species_confidence), | 97:   ""sleep_source_species_ids.csv"") | 98: "
"__merging_sleep/sleep_wide.csv","sleep_wide.csv","__merging_sleep/sleep_compiled.R","likely writer",TRUE,TRUE,"23;114","22: ## | 23: ## Outputs: sleep_long.csv, sleep_wide.csv, sleep_source_species_ids.csv | 24: suppressWarnings(suppressMessages(library(tidyverse))) || 113:             source_REM_sleep_pct, source_Sleep_h_day, n_traits, REM_species_confidence) | 114: readr::write_csv(wide, ""sleep_wide.csv"") | 115: "
"Smaers_etal_2011/Smaers_etal_2011_SupplementaryTable1_snapshot.csv","Smaers_etal_2011_SupplementaryTable1_snapshot.csv","Smaers_etal_2011/Smaers_etal_2011_SupplementaryTable_extract.R","likely writer",TRUE,TRUE,"13;48","12: #          sheet ""Table 4"" = Suppl. Table 2 caption | 13: # Output : Smaers_etal_2011_SupplementaryTable1_snapshot.csv | 14: #          Smaers_etal_2011_SupplementaryTable2_snapshot.csv || 47:                 ""Frontal right white"",""Frontal right grey"",""Total brain size"") | 48: write_csv(st1, ""Smaers_etal_2011_SupplementaryTable1_snapshot.csv"") | 49: "
"Smaers_etal_2011/Smaers_etal_2011_SupplementaryTable1.csv","Smaers_etal_2011_SupplementaryTable1.csv","Smaers_etal_2011/Smaers_etal_2011_SupplementaryTable_extract.R","likely writer",FALSE,TRUE,"13;48","12: #          sheet ""Table 4"" = Suppl. Table 2 caption | 13: # Output : Smaers_etal_2011_SupplementaryTable1_snapshot.csv | 14: #          Smaers_etal_2011_SupplementaryTable2_snapshot.csv || 47:                 ""Frontal right white"",""Frontal right grey"",""Total brain size"") | 48: write_csv(st1, ""Smaers_etal_2011_SupplementaryTable1_snapshot.csv"") | 49: "
